doc_id,split,image_path,annotation_path,form_items,words_count,question_count,answer_count,header_count,other_count,text_preview
83573282,test,data/raw/funsd/dataset/testing_data/images/83573282.png,data/raw/funsd/dataset/testing_data/annotations/83573282.json,55,305,14,29,6,6,"Date: From: Re: COMMENTS: Recipient(s): Company: 83573282 Urgent! Deliver Immediately 04/ 14/ 99 18: 36 FAX 206 623 0594 HAGENS BERMAN HAGENS BERMAN Attorney Law WA Fee Pay Agree XC: JAW 1301 FIFTH AVENUE, SUITE 2900 SEATTLE, WA 98101 TELEPHONE (206) 623 7293 FACSIMILE (206) 623- 0594 FACSIMILE COVE"
83594639,test,data/raw/funsd/dataset/testing_data/images/83594639.png,data/raw/funsd/dataset/testing_data/annotations/83594639.json,21,88,6,6,2,7,"Date: To: Company: From: 3 Lorillard 83594639 ☑001 89/ 22/ 97 MON 15: 35 FAX 12124554900 ROPER STARCH WORLDWIDE ROPER STARCH TURNING DATA INTO INTELLIGENCE WORLDWIDE Fax Fax Fax Fax Fax Fax Fax Fax Fax Ron Milstein (910) 335 7707 Pages (Including cover page): ""JJ"" Klein Fax Number: Roper Starch Worl"
83624198,test,data/raw/funsd/dataset/testing_data/images/83624198.png,data/raw/funsd/dataset/testing_data/annotations/83624198.json,36,195,15,12,2,7,"TO DATE: COMPANY: PHONE: FROM: PHONE: MESSAGE: YES NO 12 83624198 Tel Fax FEB 25 '98 18: 23 FR #1 28557 002# P. 2101 FAX TRANSMISSION February 25, 1998 L8557 002 Ronald S. Milstein Lorillard Tobacco Company 910/ 335- 7707 910 /335 -7718 Andy Zausner 202 /828 -2259 FAX NUMBER: MESSAGE TO: CLIENT NO.:"
83635935,test,data/raw/funsd/dataset/testing_data/images/83635935.png,data/raw/funsd/dataset/testing_data/annotations/83635935.json,17,177,4,4,2,7,"DATE: TO: FROM: 83635935 JUN 05 97 02:00 PM LOEWS CORP P. 1/ 6 LOEWS CORPORATION 667 Madison Avenue, New York, N. / 10021 8087 (212) 545 2920 Fax (212) 935 6801 BARRY HIRSCH Senior Vice President Secretary & General Counsel FAX CONFIDENTIAL June 4, 1997 Dr. Spears/ A. J. Stevens/ R. Milstein Barry H"
83641919_1921,test,data/raw/funsd/dataset/testing_data/images/83641919_1921.png,data/raw/funsd/dataset/testing_data/annotations/83641919_1921.json,103,215,31,60,5,7,31 1818 22 15 24 19 15 209 32 151/15 81/9 138/9 140/13 117/9 118/8 166/15 115/13 163/11 DISTRIBUTION DIVISION: REGION: FULL Flint X FULL PARTIAL PARTIAL 13 12 13 X 196/13 16 TO: FROM: SUBJECT: GEOGRAPHY X 142 237 102 39 184 32 40 31 Emra Walmart 83641919 S. P. ZOLOT R. W. RICHARDSON OCT 05 SUBMISSIO
83772145,test,data/raw/funsd/dataset/testing_data/images/83772145.png,data/raw/funsd/dataset/testing_data/annotations/83772145.json,37,263,15,10,1,11,NO. 1796 P. #: TIME: TO: FROM: DATE: 392 OPERATOR: Jack CONFIDENTIALITY NOTICE 83772145 JAN 31. 1997 11: 48 AM FAX COVER LAW OFFICES SHOOK HARDY & BACON L. L. P. 1/ 3 FAX COVER One Kansas City Place 1200 Main Street Kansas City Missouri 64105- 2118 Telephone (816) 474 6550 Facsimile (816) 421- 5547 
83823750,test,data/raw/funsd/dataset/testing_data/images/83823750.png,data/raw/funsd/dataset/testing_data/annotations/83823750.json,34,166,15,10,1,8,"001 Date To 2 Company Sender Reference Message: 83823750 Confidentiality Note: /97 TUE 18: 39 FAX 212 5578 DPW 30 -59 DAVIS POLK & WARDWELL Fax Transmittal 450 Lexington Avenue New York NY 10017 212- 450 4000 Robert H. Shaw, Esq. November 11, 1997 Lorillard Tobacco Company Fax Number Voice Number 91"
83996357,test,data/raw/funsd/dataset/testing_data/images/83996357.png,data/raw/funsd/dataset/testing_data/annotations/83996357.json,43,101,22,17,1,3,TO: FROM: CC: PACK/CARTON REQUIREMENTS PACK JOB# 07809 594 14% 30165 83996357 COUPON CODE REGISTRATION FORM KELLI SCRUGGS LEONARD JONES V. LOSITO M. TAHMASEB G. BAROODY L. STEVENS B. VON DER LIPPE D. Risling BRAND(S) APPLICABLE OLD GOLD DIRECT MAIL MEDIA TYPE MEDIA NAME ISSUE FREQUENCY YEAR SPACE/ C
85201976,test,data/raw/funsd/dataset/testing_data/images/85201976.png,data/raw/funsd/dataset/testing_data/annotations/85201976.json,24,80,21,0,1,2,"NAME ADDRESS CITY STATE ZIP AGE 1. 2. 3. SMOKING 85201976 Marden - Kane, Inc. TRUE ""YOU FOUND IT"" SWEEPSTAKES SECOND PRIZE WINNER TRAVEL INFORMATION SHEET THE DESTINATION IN THE CONTINENTAL UNITED STATES I WISH TO TRAVEL TO IS: HOME PHONE BUSINESS PHONE NAME OF GUEST RELATIONSHIP TO WINNER PLEASE LI"
85240939,test,data/raw/funsd/dataset/testing_data/images/85240939.png,data/raw/funsd/dataset/testing_data/annotations/85240939.json,25,157,9,10,1,5,"NAME: TITLE: COMPANY: ADDRESS: PHONE: Lorillard SHERATON- CARLTON HOTEL WASHINGTON, D. C. THE TOBACCO INSTITUTE FIFTH ANNUAL COLLEGE TOBACCO KNOWLEDGE REGISTRATION FORM FEBRUARY 19-21 1980 GEORGE R. TELFORD Brand Manager 666 Fifth Avenue, New York, NY 10019 (212) 841- 8787 CHECK ONE: Please reserve "
85540866,test,data/raw/funsd/dataset/testing_data/images/85540866.png,data/raw/funsd/dataset/testing_data/annotations/85540866.json,13,25,11,0,1,1,(Name) (Date) (Position) (Name) 85540866 MEDIA CONTACT SHEET (Publication or station) Reason for Contact Questions/ Responses Additional Comments Inquiry handled by: (Location address) (Phone number)
85629964,test,data/raw/funsd/dataset/testing_data/images/85629964.png,data/raw/funsd/dataset/testing_data/annotations/85629964.json,38,94,35,0,2,1,YEAR: OVERWRAP: NICOTINE: TAR: 85629964 CIGARETTE REPORT FORM BRAND NAME: NO. PER PACK VAR. DESC: (SEE EXPLANATION) VARIETY UNIT SALES: VARIETY DOLLAR SALES: CIG. LENGTH: FILTER LENGTH: FILTER TYPE: FLAVORING: PACK TYPE: LAST SOLD DATE: IST MANUFACT. DATE: YEARLY SUMMARY: IST SALES DATE: CARBON MONO
86075409_5410,test,data/raw/funsd/dataset/testing_data/images/86075409_5410.png,data/raw/funsd/dataset/testing_data/annotations/86075409_5410.json,57,141,26,14,1,16,"From: To: CC: Circulation(#) 86075409 Tiers II, & IV Lynnette Stevens Kelli Scruggs Vincent Losito George Baroody S. Tesh C. Hill Don Kisling Brand(s) Applicable Media Type Media Name Issue Frequency/ Year *Space/ Color Coupon Issue Date Coupon Expiration Date Geographical Area(s) Coupon Value Pack "
86079776_9777,test,data/raw/funsd/dataset/testing_data/images/86079776_9777.png,data/raw/funsd/dataset/testing_data/annotations/86079776_9777.json,42,211,30,1,7,4,SPECIFICS Execution: Media: OBJECTIVE TARGET COMMUNICATION PLATFORM 86079776 CREATIVE INPUT DOCUMENT Date/ Time: Prepared By: 10/30/98 1:46 PM Milestone Presentation Date: Estimated Creative Budget: Concept: Client Name: Matter Number: Project Title: Est. Production Budget: Why are we advertising? W
86220490,test,data/raw/funsd/dataset/testing_data/images/86220490.png,data/raw/funsd/dataset/testing_data/annotations/86220490.json,25,76,11,8,1,5,"To: Firm: FAX #: From: Date: MSA Autodial Mike, 8622042 LORILLARD TOBACCO COMPANY Market Planning and Information Department Mike Mozina Susan Smith 335- 7733 335- 7150 FAX #: Phone #: 8/ 31/ 98 3 (including this cover page) # Pages: - Approval for AWS Quarterly Store Count Database to begin 3rd Qua"
86230203_0206,test,data/raw/funsd/dataset/testing_data/images/86230203_0206.png,data/raw/funsd/dataset/testing_data/annotations/86230203_0206.json,76,139,26,35,5,10,TO: FROM: SUBJECT: X GEOGRAPHY REGION: DIVISION: FULL PARTIAL x FULL PARTIAL DISTRIBUTION Seyle Dantzlen Econ 180 130 20 19 18 18 17 16 K&B Delchamps Litco 85 39 36 36 23 23 22 86230203 Page 1 of 4 MAVPROG 11-Dec-96 12/12/96 08:33 204 7348616 LORILLARD TOB NYO 1 0001/ 004 K. A. Sparrow F. Strickland
86236474_6476,test,data/raw/funsd/dataset/testing_data/images/86236474_6476.png,data/raw/funsd/dataset/testing_data/annotations/86236474_6476.json,23,118,10,8,4,1,TO: FROM: 8623474 ☑ Mrs. K. A. Sparrow R. G. Ryan JUNE7 AUG.2 OCT.7 SUBMISSION DATE: NEWPORT LIGHTS HEAVY UP PROGRESS REPORT EFFECTIVENESS OF DISTRIBUTION ALLOWANCE: DIRECT ACCOUNT/ WHOLESALERS: Distribution allowance was very effective in accomplishing our objectives. All accounts have purchased in
86244113,test,data/raw/funsd/dataset/testing_data/images/86244113.png,data/raw/funsd/dataset/testing_data/annotations/86244113.json,24,80,12,8,1,3,DIVISION: ACCOUNT: (STATE) DATES: BRAND NOTE: ACTION PLAN: CC: 8624113 STYLEREP INVENTORY FOR: DIRECT ACCOUNT STATUS REPORT # OF CARTONS ON HAND AVERAGE WEEKLY MOVEMENT # OF WEEKS ON HAND STYLE LIGHT 100'S STYLE LIGHT MENTHOL 100'S STYLE LIGHT BOX 100'S STYLE MEN. LIGHT BOX 100'S STYLE SLIM LIGHT 10
86263525,test,data/raw/funsd/dataset/testing_data/images/86263525.png,data/raw/funsd/dataset/testing_data/annotations/86263525.json,29,91,14,12,1,2,DATE DATE DATE DATE DATE DATE 141 N /A N /A 2051119008 RECORDS RETENTION SCHEDULE RECONCILIATION RECORDS MANAGEMENT DEPARTMENT - M /C DEPARTMENT NAME SCIENCE & TECHNOLOGY COST CENTER NUMBER INDEX BINDERS CONSOLIDATED BY: N /A INDEX BINDER RE- LABELED BY: Mallery 2 /15 /90 RETENTION & RECOMMENDATION 
86328049_8050,test,data/raw/funsd/dataset/testing_data/images/86328049_8050.png,data/raw/funsd/dataset/testing_data/annotations/86328049_8050.json,84,199,39,38,2,5,"TO: Name: Name: Name: Name: Name: Name: Name: Name: Name: Name: Name: Name: Name: 4 Yes No ☑ Name: Name: Name: Name: 1426 86328049 Feb-24-99 10:53 From- UNTON WILL T-122 P.01/04 F-066 TELECOPY INFORMATION HUNTON & WILLIAMS Riverfront Plaza 951 East Byrd Street Richmond, Virginia 23219 -4074 (804)788"
87086073,test,data/raw/funsd/dataset/testing_data/images/87086073.png,data/raw/funsd/dataset/testing_data/annotations/87086073.json,28,61,15,9,1,3,"DATE STRUCTURE COMMENTS J. D. Engle R. F. Dufresne Vanitrope III B134 87086073 DECISION TREE ESTIMATION OF TOXIC RISK J. D. Ergle and R. F. Dufresne August 14, 1990 COMPOUND NAME CH3CH2O OH ESTIMATED TOXICITY CLASS LORILLARO COMPOUND CODE NUMBER This ethoxy substitued aromatic falls into class III. "
87093315_87093318,test,data/raw/funsd/dataset/testing_data/images/87093315_87093318.png,data/raw/funsd/dataset/testing_data/annotations/87093315_87093318.json,103,195,47,45,7,4,Date: on BLEND CASTING RECASING MENIHOL Filters Cigarettes Maker Length Circumference Weight Paper Kind Circumference Weight Plast. 3/14/90 Attached None Attached None None mm 430 G White Blue White White James James MFG. Wrapping Responsibility Closures Labels Cartons Markings Shipping Requirements
87125460,test,data/raw/funsd/dataset/testing_data/images/87125460.png,data/raw/funsd/dataset/testing_data/annotations/87125460.json,27,75,13,10,1,3,"87125460 APPROVALS DATE DATE STUDY DIRECTOR FINAL REPORT AMENDMENT STUDY NAME Induction of Hepatic Enzymes in rats (B202) STUDY NUMBER I- 7016. 401 INITIATION DATE October 27, 1986 DATE OF FINAL REPORT February 26, 1987 PART OF FINAL REPORT TO BE AMENDED (EXACT LOCATION) Page 14 and Table 4 REASON F"
87137840,test,data/raw/funsd/dataset/testing_data/images/87137840.png,data/raw/funsd/dataset/testing_data/annotations/87137840.json,38,78,19,17,1,1,DATE: DATES: BROKEN LEAKED GOOD T07281A Lorillard 012590 One B220 87137840 TEST ARTICLE RECEIPT TA #: SPONSOR'S NAME: TEST ARTICLE IDENTIFICATION: LOT #: CONDITION OF SHIPMENT: SHIPPED VIA Direct Exress Clear brown liquid PHYSICAL DESCRIPTION: NO. OF CONTAINERS: GROSS WEIGHT Not provided NET WEIGHT 
87147607,test,data/raw/funsd/dataset/testing_data/images/87147607.png,data/raw/funsd/dataset/testing_data/annotations/87147607.json,43,209,23,11,1,8,"VENDOR TERMS CODE DESCRIPTION QUANTITY DEPARTMENT USE ONLY NC DATE Prev. UNIT PRICE 4111 8700 87147607 FOR PURCHASING ☐ PURCHASING ☐ STATIONARY PURCHASE REQUISITION PLEASE INCLUDE ONLY ONE TYPE OF MATERIAL ON THIS REQUISITION P. O. 1534 LT-1979 April 19, 1988 Piedmont Research Laboratory 2748 Patter"
87332450,test,data/raw/funsd/dataset/testing_data/images/87332450.png,data/raw/funsd/dataset/testing_data/annotations/87332450.json,48,160,36,6,1,5,Name: First Title Middle Last Institution: Street City State ZIP Code Country Telephone: TOTAL DATE TIME Arrival: Departure: CARRIER 87332450 Telephone: FAX: Address: 47th TCRC REGISTRATION FORM Please type or print FAX #: P.O. Box# Name of guest: Continental Breakfast on Tuesday Fall Foliage Tour o
87428306,test,data/raw/funsd/dataset/testing_data/images/87428306.png,data/raw/funsd/dataset/testing_data/annotations/87428306.json,36,198,17,11,2,6,pH SOLUBILITY ORAL A221 SIGNATURE CENTER RESEARCH LORILLARD 87428306 DATE COMPOUND PHYSICAL PARAMETERS LRC FILE NUMBER LOT NUMBER PHYSICAL STATE A crystalline solid at room temperature which melts at > 56 C. The pH of a 50 % concentration of A221 in water was theoretically calculated to be 7.26 at 2
87528321,test,data/raw/funsd/dataset/testing_data/images/87528321.png,data/raw/funsd/dataset/testing_data/annotations/87528321.json,90,211,60,16,2,12,RJRT Position Change of Type Addition Deletion Change Mat Affected Glass Brand/ Assembly/ Material Slit and Mat Glass Design Compatibity Manufacturability Other Emergency Urgent Routine Page Date Change Order Number 8410059 8-17-88 5398 880029 RFC X X X 51484 3791 Date DATE HOLDER SPEC Title Signatu
87528380,test,data/raw/funsd/dataset/testing_data/images/87528380.png,data/raw/funsd/dataset/testing_data/annotations/87528380.json,108,428,51,29,11,17,"10675 PROPOSAL FOR DATE TO ADDRESS CITY STATE Attn: ITEM: MATERIAL: ALUMINUM SIZE: GAUGE COLORS: HOLES: YES EMBOSSED SQUARE CORNERS: EDGES: PACKING: OTHER: ☑ Aluminum ☑ 4 ☑ ☑ ☑ Tooling: QUANTITIES: PRICE: BILLING: WAREHOUSING: ☑ ☑ 87528380 CONDITIONS: 4050 TOTAL 8650 S ☑ 10 STOUT INDUSTRIES, INC. 64"
87594142_87594144,test,data/raw/funsd/dataset/testing_data/images/87594142_87594144.png,data/raw/funsd/dataset/testing_data/annotations/87594142_87594144.json,71,434,44,24,1,2,"ADDRESS Baltimore (A) (B) 21205 THRU THRU $ $ $ THRU 01/01/94 01/01/95 01/01/96 12/31/94 12/31/95 12/31/96 5/26/93 87594142 APPLICATION FOR RESEARCH CONTRACT CENTER FOR INDOOR AIR RESEARCH 1099 WINTERSON ROAD SUITE 280 LINTHICUM, MD. 21090 (410) 684-3777 FAX (410) 684-3729 1. PRINCIPAL INVESTIGATOR "
89856243,test,data/raw/funsd/dataset/testing_data/images/89856243.png,data/raw/funsd/dataset/testing_data/annotations/89856243.json,54,316,25,17,1,11,"file PRODUCT Date Triumph yes yes no no Approved by: Incidence - 4 1 Topline Final 89856243 Marketing Research Director October 17, 1979 MARKETING RESEARCH RPROJECT APPROVAL (To be filled out by Marketing Research Department) PROJECT TITLE Triumph Disaster Check Study 5546/ 1979 Research Design (N, "
91814768_91814769,test,data/raw/funsd/dataset/testing_data/images/91814768_91814769.png,data/raw/funsd/dataset/testing_data/annotations/91814768_91814769.json,75,359,31,29,4,11,"November 3, 1992 Massachusetts ballot *Note: 19 92 Address Date Purpose 91814768 ☑ Final ""CORRECTED FORM"" The Commonwealth of Massachusetts OFFICE OF CAMPAIGN AND POLITICAL FINANCE Office Use Only Form CPF 22 (formerly CPF 10) REPORT OF CORPORATE TREASURER File with: Director, Office of Campaign & P"
92380595,test,data/raw/funsd/dataset/testing_data/images/92380595.png,data/raw/funsd/dataset/testing_data/annotations/92380595.json,83,270,44,21,3,15,"RECEIVED DATE: TO: ATTN: RE: x 033052 via: x Summons Complaint Other: X Garnishment Subpoena vs. RETURN DATE Collect ) ) ) ) 475,592 COMMENTS: Phone Other X 92380595 Signed: ORIGINAL Executive Offices 1 GULF+ WESTE PLAZA . NEW YORK, NEW YORK 23- 7773 (212) 373- 7500 PRENTICE HALL CORPORATE SERVICES "
93106788,test,data/raw/funsd/dataset/testing_data/images/93106788.png,data/raw/funsd/dataset/testing_data/annotations/93106788.json,47,311,17,10,1,19,"TO: ATTN: DATE: ADVERTISER: PRODUCT: LORILLARD NEWPORT AD#: CAPTION: SPACE: DATE: P5CE PO #77219 ATTN: 93106788 Cigarette LORILLARD MEDIA SERVICES ONE PARK AVENUE, NEW YORK, NY 10016- 5896 MAGAZINE INSERTION ORDER ESSENCE 1500 BROADWAY NEW YORK, NY 10036 JOYCE WINSTON MARCH 17, 1995 THIS ADVERTISEME"
